round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
84,0.12568804931640626,0.978,0.0033,0.9779140368013645,0.9579055441478439,0.39550466587860134,100,100,0,40,23960,0.01035829999455018,92.93516770000133,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
85,1.6126531280517578,0.0122,0.9683,0.012510216475082095,0.0,0.44531742024421694,100,100,0,40,23960,0.011274399999820162,93.07177289999527,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
86,0.1236919183731079,0.9786,0.0035,0.9785588096791404,0.9609856262833676,0.3971875669800987,100,100,0,40,23960,0.016850599997269455,92.93132019999757,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
87,1.5824931823730468,0.0117,0.969,0.011922995401457364,0.0,0.4441593716920665,100,100,0,40,23960,0.012657699997362215,92.85733729999629,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
88,0.12281795101165771,0.9787,0.0035,0.9786094487804833,0.9558521560574949,0.3906029445715249,100,100,0,40,23960,0.011121399998955894,92.8132265000022,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
89,1.622498779296875,0.0109,0.9702,0.011098649172953293,0.0,0.440640545706575,100,100,0,40,23960,0.012062800000421703,92.4340607999984,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
90,0.1203145393371582,0.9782,0.0036,0.9780763914393102,0.9579055441478439,0.39027252387565875,100,100,0,40,23960,0.008735700001125224,92.66950889999862,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
91,1.6231083435058593,0.0099,0.9711,0.01010260752011669,0.0,0.4403763266019523,100,100,0,40,23960,0.012899399996967986,80.51989989999856,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
92,0.12175993690490723,0.9789,0.0036,0.9788028844102982,0.9579055441478439,0.39406363023196656,100,100,0,40,23960,0.0089908000009018,93.9356684000013,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
93,1.581868246459961,0.0107,0.9704,0.010937728989747519,0.0,0.4413653517312681,100,100,0,40,23960,0.013013799994951114,95.12883839999995,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
94,0.1219499942779541,0.9787,0.0036,0.9785996437973419,0.9589322381930184,0.3875594618882363,100,100,0,40,23960,0.009028199994645547,92.97532829999545,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
95,1.5987958618164062,0.0097,0.9719,0.009878659954561659,0.0,0.43592055700346827,100,100,0,40,23960,0.008920899999793619,82.30387740000151,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
96,0.1209303451538086,0.9789,0.0033,0.9787664999828681,0.9609856262833676,0.38350552123598747,100,100,0,40,23960,0.010908999996900093,94.2260185999985,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
97,1.5831586547851562,0.0117,0.97,0.01197154578845647,0.0,0.4337678730183591,100,100,0,40,23960,0.013114900000800844,93.34239660000458,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
98,0.12053876247406006,0.979,0.0035,0.9788985164954143,0.9599589322381931,0.3820380224962719,100,100,0,40,23960,0.016223899998294655,94.47855829999753,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
99,1.6169667388916016,0.0094,0.9724,0.009537042071440635,0.0,0.4272079487678905,100,100,0,40,23960,0.010724500003561843,93.17411290000018,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
100,0.1202590030670166,0.979,0.0035,0.9788943643294719,0.9640657084188912,0.3831544132394095,100,100,0,40,23960,0.009401100003742613,93.13702989999729,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
101,1.5920557189941407,0.0115,0.9709,0.01179505629962933,0.0,0.43280705741420383,100,100,0,40,23960,0.011806899994553532,93.12311830000544,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
102,0.1181696783065796,0.979,0.0034,0.9788818789122322,0.9620123203285421,0.3770250422830383,100,100,0,40,23960,0.01954180000029737,92.81188089999341,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
103,1.6239703674316406,0.0093,0.9728,0.009489236433000836,0.0,0.4303771655869981,100,100,0,40,23960,0.008701999999175314,92.79595870000048,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
104,0.11870825328826905,0.9788,0.0039,0.9786918015623506,0.9609856262833676,0.3813615398798138,100,100,0,40,23960,0.011839400001917966,92.82378179999796,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
105,1.5921798278808594,0.0111,0.9715,0.011473650665458168,0.0,0.42991289622616025,100,100,0,40,23960,0.008908700001484249,92.70358789999591,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
106,0.11886596431732177,0.9797,0.0034,0.9796249820968882,0.9650924024640657,0.3735878792119523,100,100,0,40,23960,0.011083300007157959,81.21974619999673,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
107,1.5974979614257812,0.0085,0.9742,0.00866944711337928,0.0,0.4239201866214475,100,100,0,40,23960,0.00855040000169538,94.21384029999899,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
108,0.12001003246307373,0.98,0.0031,0.9799008754199905,0.9671457905544147,0.37494965826875215,100,100,0,40,23960,0.013929499997175299,93.57315889999154,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
109,1.6246970031738281,0.0098,0.9731,0.010018272647305228,0.0,0.41816312644506487,100,100,0,40,23960,0.012996999997994862,93.40186850000464,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
110,0.11591649227142334,0.98,0.0035,0.9799228853671516,0.9609856262833676,0.3736546808391189,100,100,0,40,23960,0.012090299991541542,93.24317849999352,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
111,1.6109772888183593,0.0073,0.9756,0.007411193189776319,0.0,0.4269773704285423,100,100,0,40,23960,0.013190900004701689,92.97323340000003,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
112,0.11909261875152588,0.98,0.0033,0.9799308541040782,0.9661190965092402,0.37451856207102535,100,100,0,40,23960,0.008725499996216968,92.83974540000781,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
113,1.6011694152832032,0.0105,0.9726,0.010789456030563027,0.0,0.41889316541980953,100,100,0,40,23960,0.010542100004386157,80.98959379999724,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
114,0.11764651126861572,0.9804,0.0031,0.9802960493018139,0.9640657084188912,0.37013608023648464,100,100,0,40,23960,0.009944999997969717,94.14301430000341,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
115,1.6028686950683593,0.0084,0.9746,0.008563721168788452,0.0,0.4175426962996521,100,100,0,40,23960,0.009121900002355687,94.36600439999893,0.009999999999999998,0,0,40,60,1.0,0.0,0.0,0.0,
