round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
77,0.05791787962913513,0.9813,0.0011,0.9812588888085871,0.9692765113974232,0.16561193397889534,60,60,40,0,0,0.005355099998268997,51.81207500000164,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
78,0.057565719175338745,0.9813,0.0011,0.9812498920098225,0.9692765113974232,0.1597093750981407,60,60,40,0,0,0.006366600002365885,53.629908899998554,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
79,0.057364001369476315,0.9813,0.0012,0.9812472053992612,0.9698443579766537,0.163133778190887,60,60,40,0,0,0.006952700001420453,41.95265680000011,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
80,0.056919059324264526,0.9816,0.0011,0.9815584352485656,0.9698443579766537,0.1598483097299726,60,60,40,0,0,0.006525999997393228,51.9511700999974,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
81,0.05714421448707581,0.9817,0.0014,0.9816464896523549,0.9702675916749257,0.1636009214487341,60,60,40,0,0,0.008385199998883763,54.06208390000029,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
82,0.05654994087219238,0.9817,0.0011,0.9816564884021121,0.9692765113974232,0.15856551605483726,60,60,40,0,0,0.004883800000243355,43.88074839999899,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
83,0.05613723978996277,0.9818,0.0012,0.9817719832259604,0.9702675916749257,0.15868606650606834,60,60,40,0,0,0.005378100002417341,52.65831619999881,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
84,0.05595349678993225,0.9819,0.0013,0.9818499127871373,0.9698443579766537,0.1575397059176531,60,60,40,0,0,0.006912099997862242,54.05202940000163,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
85,0.055665803146362304,0.9819,0.0011,0.9818298977692048,0.9702675916749257,0.15709294639049204,60,60,40,0,0,0.0055212000006577,42.26284099999975,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
86,0.05572616581916809,0.9821,0.0011,0.982017575503739,0.9702675916749257,0.15780180137682084,60,60,40,0,0,0.006623199999012286,52.42858720000004,0.016666666666666673,40,0,0,60,1.0,1.0,1.0,0.0,7.0
87,0.05509313311576843,0.9822,0.0011,0.9821173394842996,0.9702675916749257,0.15475506084899987,60,60,40,0,0,0.005633799999486655,42.79699840000103,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
88,0.05499263262748718,0.9817,0.0012,0.9816216701562885,0.9692765113974232,0.1591186002859225,60,60,40,0,0,0.0074394999974174425,53.031762000002345,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
89,0.05509338827133179,0.9823,0.0013,0.9822482538202817,0.9692765113974232,0.15663392602414308,60,60,40,0,0,0.0066882999999506865,54.28239300000132,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
90,0.05454750199317932,0.9825,0.0014,0.9824269017167202,0.9702675916749257,0.15686394003478601,60,60,40,0,0,0.00799890000052983,53.93901419999747,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
91,0.0545968985080719,0.9825,0.0013,0.9824403751765429,0.9692765113974232,0.15544551659634134,60,60,40,0,0,0.005208999999013031,53.714637400000356,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
92,0.05400250205993652,0.9825,0.0011,0.9824352915309792,0.9692765113974232,0.15501221791168468,60,60,40,0,0,0.006663600001047598,41.93538389999958,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
93,0.05378450179100037,0.9827,0.0011,0.9826188179753652,0.9692765113974232,0.14918456163761828,60,60,40,0,0,0.004854700000578305,52.23334660000182,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
94,0.05395354819297791,0.9824,0.0012,0.9823216636412168,0.9682854311199207,0.15110987193222775,60,60,40,0,0,0.004826600001251791,53.94406960000197,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
95,0.05334159984588623,0.9832,0.0012,0.9831372696350652,0.9682854311199207,0.14763593191914778,60,60,40,0,0,0.00595699999757926,42.39133910000237,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
96,0.05265903811454773,0.9831,0.0011,0.9830419587877725,0.9692765113974232,0.15038821493378945,60,60,40,0,0,0.006836199998360826,52.492298799999844,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
97,0.05288618369102478,0.9834,0.0011,0.9833325219478499,0.9702675916749257,0.15155543886539008,60,60,40,0,0,0.006564300001627998,54.0336169000002,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
98,0.05316551342010498,0.983,0.001,0.9829295087313792,0.9692765113974232,0.1494828838045295,60,60,40,0,0,0.005268599998089485,53.665552299997216,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
99,0.05255646030902863,0.9837,0.0011,0.9836415181755456,0.9692765113974232,0.14705714831911285,60,60,40,0,0,0.00442040000052657,53.73142989999906,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
100,0.05225312948226929,0.9836,0.0012,0.9835311123138168,0.9692765113974232,0.14781433353769693,60,60,40,0,0,0.00627139999778592,53.379548000000796,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
101,0.051908891010284425,0.9837,0.001,0.9836302868230863,0.9702675916749257,0.15074531015590767,60,60,40,0,0,0.006637499998760177,41.9734509000009,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
102,0.05176611328125,0.9834,0.001,0.9833292354613177,0.9682854311199207,0.1461377663858649,60,60,40,0,0,0.005364400003600167,52.03377879999971,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
103,0.05195599160194397,0.9837,0.001,0.9836310108087185,0.9682854311199207,0.14697971034872656,60,60,40,0,0,0.010067899998830399,53.64443670000037,0.01666666666666667,40,0,0,60,1.0,1.0,1.0,0.0,7.0
104,0.051140479040145875,0.9838,0.0011,0.983736238691346,0.9702675916749257,0.1464106851002564,60,60,40,0,0,0.006360799998219591,57.078600100001495,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
105,0.051810582733154295,0.9836,0.0012,0.9835192398930616,0.9692765113974232,0.1441295513470605,60,60,40,0,0,0.008053900000959402,64.46413849999954,0.016666666666666666,40,0,0,60,1.0,1.0,1.0,0.0,7.0
