round,loss,accuracy,asr,macro_class_accuracy,worst_class_accuracy,local_loss,selected_clients,aggregated_clients,excluded_clients,attacked_client_rounds,poisoned_examples,aggregation_seconds,round_seconds,mean_method_weight,tp,fp,fn,tn,precision,recall,f1,fpr,mean_detection_round
71,0.12480681018829345,0.9732,0.0038,0.9731201735790236,0.9542801556420234,0.7480471310193341,100,100,0,40,23960,0.02676289999999426,92.79407990000072,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
72,0.1232517421722412,0.9735,0.0038,0.9734211571658017,0.9542801556420234,0.74403366449972,100,100,0,40,23960,0.024598199999672943,92.86467380000067,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
73,0.12472635917663574,0.9732,0.0038,0.9731197579341506,0.9542801556420234,0.7452426455958435,100,100,0,40,23960,0.027349200000571727,93.19652609999957,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
74,0.12391654529571533,0.9731,0.0039,0.973028392215948,0.9542801556420234,0.740887505957236,100,100,0,40,23960,0.024380400000154623,93.3206567999996,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
75,0.12175207996368408,0.973,0.0039,0.972937260137499,0.9542801556420234,0.7416613429735105,100,100,0,40,23960,0.02069740000024467,81.6937283999996,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
76,0.12283094940185547,0.9731,0.0037,0.9730215939358489,0.9542801556420234,0.7463351653659095,100,100,0,40,23960,0.02110149999953137,95.93637800000033,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
77,0.12186051177978516,0.9738,0.0036,0.9737324302989855,0.9542801556420234,0.7477018724257748,100,100,0,40,23960,0.020901799999592185,95.50324320000072,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
78,0.12142127361297607,0.9735,0.0038,0.9734479402797716,0.953307392996109,0.7433457164143523,100,100,0,40,23960,0.02421779999986029,100.5091511999999,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
79,0.1236255256652832,0.9731,0.0037,0.9730405406126718,0.9503891050583657,0.7451596598060181,100,100,0,40,23960,0.02813160000005155,93.65426279999974,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
80,0.12029409503936768,0.9733,0.0038,0.9732351872458246,0.9542801556420234,0.7427403082804132,100,100,0,40,23960,0.020204200000080164,93.76719139999932,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
81,0.12254920253753662,0.9732,0.0038,0.9731424820087666,0.9523346303501945,0.7420457716758054,100,100,0,40,23960,0.029088600000250153,103.87516999999934,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
82,0.11977204895019532,0.9738,0.0035,0.9737270326462873,0.953307392996109,0.7435469965338707,100,100,0,40,23960,0.027279199999611592,112.43553820000034,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
83,0.12233004417419434,0.9735,0.0035,0.9733975661751941,0.9503891050583657,0.7455985228214413,100,100,0,40,23960,0.021065700000690413,93.86866459999874,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
84,0.11922776355743409,0.9732,0.0036,0.973109769901942,0.9503891050583657,0.7361904552339888,100,100,0,40,23960,0.017386800000167568,93.59276069999942,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
85,0.12321382141113281,0.9734,0.0036,0.9733245243699027,0.9523346303501945,0.7462829922810197,100,100,0,40,23960,0.025422599999728845,93.27560300000005,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
86,0.12108703937530517,0.9734,0.0036,0.9733096709175084,0.9484435797665369,0.7394472470693289,100,100,0,40,23960,0.02059449999978824,92.93118560000039,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
87,0.11861406269073486,0.9738,0.0034,0.9737249839015915,0.9503891050583657,0.7404356464060645,100,100,0,40,23960,0.0209381000004214,92.77101729999958,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
88,0.12177339458465576,0.9733,0.0036,0.9732295193755094,0.9503891050583657,0.7427085550207024,100,100,0,40,23960,0.02178989999993064,93.12267919999977,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
89,0.12078104991912841,0.974,0.0035,0.9739260832499314,0.9523346303501945,0.7415607535125068,100,100,0,40,23960,0.02036249999946449,92.8825958999987,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
90,0.12124266891479492,0.9737,0.0035,0.9736216688197084,0.9503891050583657,0.7444212714582682,100,100,0,40,23960,0.02314950000072713,92.62285449999945,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
91,0.11861423358917236,0.9741,0.0033,0.9740301353631983,0.9484435797665369,0.7372607423464457,100,100,0,40,23960,0.02105689999916649,92.57648890000019,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
92,0.11910482425689697,0.9736,0.0038,0.9735009398613863,0.9494163424124513,0.7432372604471942,100,100,0,40,23960,0.02460830000018177,92.96780420000141,1.0,0,0,40,60,1.0,0.0,0.0,0.0,
